Locality,Dx Year,Sex,Race,All Sites**,Oral,Colorectal,Liver,Pancreas,Lung,Melanoma,Breast,Cervix,Ovary,Prostate,Kidney,Brain and CNS,Thyroid,Hodgkin Lymphoma,Non-Hodgkin Lymphoma,Myeloma,Leukemia
HD_Rappahannock,2012,Female,Black,427.3,^,59.1,^,^,^,^,145.4,^,^,^,^,^,^,^,^,^,^
HD_Rappahannock,2012,Female,White,460.6,^,37.4,^,13.5,78.6,^,125.4,^,13.6,^,^,^,32.2,^,12.4,^,^
HD_Rappahannock,2012,Female,All,448.7,^,41.9,^,13.3,69.4,^,127.6,^,13.1,^,^,^,26.4,^,11.8,^,11.1
HD_Rappahannock,2012,All,Black,444.3,^,51.8,^,^,40.6,^,77.5,^,^,68.4,^,^,^,^,^,^,^
HD_Rappahannock,2012,All,White,476.7,16,36.9,^,16.8,79.2,19.7,66.8,^,7.3,42.2,17.5,6.6,19.9,^,15.7,^,18.1
HD_Rappahannock,2012,All,All,466.5,14,39.7,4.7,15.9,72,15.7,68.3,^,7.1,46.5,17.4,5.6,16.5,^,17,7.4,16
HD_Rappahannock,2013,Male,Black,645.5,^,^,^,^,113.3,^,^,^,^,266.4,^,^,^,^,^,^,^
HD_Rappahannock,2013,Male,White,480,14.6,37.7,^,15,84,25.1,^,^,^,87.8,28.6,^,^,^,20.5,^,18.5
HD_Rappahannock,2013,Male,All,518.7,15.9,41.2,^,19,88.7,20.7,^,^,^,122,29.4,^,^,^,21.9,^,16.1
HD_Rappahannock,2013,Female,Black,406.1,^,52,^,^,68.9,^,148.9,^,^,^,^,^,^,^,^,^,^
HD_Rappahannock,2013,Female,White,466.7,^,37.6,^,14.9,76.3,16.4,137.4,^,^,^,18.1,^,22.9,^,17.1,^,^
HD_Rappahannock,2013,Female,All,456.3,^,40.3,^,12.6,73.3,13.2,140.1,^,11.2,^,17.1,^,21.1,^,17.5,^,9.8
HD_Rappahannock,2013,All,Black,510.8,^,52.4,^,^,86.5,^,83.4,^,^,116.1,24.4,^,^,^,^,^,^
HD_Rappahannock,2013,All,White,470.7,10.8,37.9,^,15,79.5,20.6,73.6,^,^,41.7,22.9,5.8,15.8,^,18.5,^,14
HD_Rappahannock,2013,All,All,483.2,10.9,40.8,4.2,15.6,79.9,16.7,75.9,^,6.3,56.8,22.8,5,14.3,^,19.4,5.9,12.8
HD_Rappahannock,2014,Male,Black,476.3,^,^,^,^,68.1,^,^,^,^,174.7,^,^,^,^,^,^,^
HD_Rappahannock,2014,Male,White,492.9,20,47.1,^,^,86.5,26.4,^,^,^,100.7,25.5,^,12.4,^,20.1,^,16.2
HD_Rappahannock,2014,Male,All,496.9,17.5,48.8,9.4,12.1,82.6,21.9,^,^,^,116.1,27.6,^,9.7,^,18.3,^,15.2
HD_Rappahannock,2014,Female,Black,368.8,^,^,^,^,^,^,142.6,^,^,^,^,^,^,^,^,^,^
HD_Rappahannock,2014,Female,White,440,^,29.3,^,12.3,67.7,24.4,125.3,^,^,^,^,^,23.9,^,13.3,^,^
HD_Rappahannock,2014,Female,All,437.6,10.9,33.2,^,10.6,60,18.9,131.5,^,9.5,^,11.3,^,24.1,^,13.6,10.1,9.1
HD_Rappahannock,2014,All,Black,408.4,^,51.4,^,^,44.2,^,78.3,^,^,77.7,22.8,^,^,^,^,^,^
HD_Rappahannock,2014,All,White,461.9,15,37.8,^,12,76.3,24.9,66.4,^,^,47.6,16.9,^,18.3,^,16.2,9,12.5
HD_Rappahannock,2014,All,All,461.4,13.8,40.4,5.3,11.4,70.2,20,70.3,^,5.1,54.2,19.1,4.9,17.1,^,15.7,8.9,11.5
HD_Rappahannock,2015,Male,Black,385.3,^,^,^,^,^,^,^,^,^,156.5,^,^,^,^,^,^,^
HD_Rappahannock,2015,Male,White,447.3,20.2,45.6,11.1,^,79.1,24.7,^,^,^,86,19.1,^,^,^,^,^,15
HD_Rappahannock,2015,Male,All,451.4,19,42.8,11,10.1,75.6,19.9,^,^,^,104.1,23.6,^,^,^,12.1,^,13.7
HD_Rappahannock,2015,Female,Black,369.9,^,^,^,^,52.8,^,121.8,^,^,^,^,^,^,^,^,^,^
HD_Rappahannock,2015,Female,White,402,^,32.1,^,12.6,72,14.8,106.2,^,11.1,^,^,^,17.9,^,23.1,^,^
HD_Rappahannock,2015,Female,All,400.5,^,34.5,^,11.4,68.1,11.5,110.8,^,10,^,8.7,^,20.2,^,21.8,^,^
HD_Rappahannock,2015,All,Black,377.9,^,34.9,^,^,52.4,^,65.4,^,^,71.8,^,^,^,^,^,^,^
HD_Rappahannock,2015,All,White,420,14.5,38.4,7.2,11.9,74.9,18.7,56.2,^,5.7,39.9,13.4,7.9,12.9,^,17.7,^,9.2
HD_Rappahannock,2015,All,All,421.4,13,38.4,7.5,11.1,71.2,14.8,59,^,5.2,48.1,15.7,7.1,13.7,^,17.4,5,8.2
HD_Rappahannock,2006-2015,Male,Black,527.6,10.9,45.3,8.7,19.5,81.4,^,^,^,^,197.7,35.3,^,^,^,15,16.5,8.8
HD_Rappahannock,2006-2015,Male,White,532.6,18.8,47.5,8.9,13.7,94.3,26.6,1.5,^,^,113.8,26.4,9.5,9.8,3.1,22.7,7.3,18.9
HD_Rappahannock,2006-2015,Male,All,539.6,17.6,47.5,9.3,14.6,91.8,22.1,1.4,^,^,133.2,27.7,8.3,8.5,3.3,22.2,8.9,17.4
HD_Rappahannock,2006-2015,Female,Black,387.3,^,39.2,^,9.2,47.1,^,131.7,7.3,9,^,12.8,^,17.6,^,13.1,8.6,8
HD_Rappahannock,2006-2015,Female,White,439.4,7.3,34.2,2.7,12,69.6,16.4,121.1,6.7,12.5,^,11.5,7.1,25.6,2.2,16,5.2,10.4
HD_Rappahannock,2006-2015,Female,All,432.9,6.6,35.2,2.8,11.6,65.7,13.2,123.9,6.9,11.9,^,12.1,6.6,24.9,2.3,15.6,5.7,9.9
HD_Rappahannock,2006-2015,All,Black,446,7.1,42,5.8,13.4,61.8,^,71.9,3.9,4.9,87.9,22.7,4.2,10.2,^,13.9,11.7,8.2
HD_Rappahannock,2006-2015,All,White,477.4,12.7,40,5.5,12.9,80,20.8,64.4,3.4,6.7,53.3,18.4,8.1,17.7,2.6,18.9,6,14
HD_Rappahannock,2006-2015,All,All,476.8,11.7,40.6,5.8,13,76.7,17,66.4,3.6,6.4,61.5,19.2,7.3,16.8,2.7,18.4,7,13.1
HD_Rappahannock,2006-2010,Male,Black,566.4,^,50.4,^,17.1,90.5,^,^,^,^,217.3,34.4,^,^,^,^,^,^
HD_Rappahannock,2006-2010,Male,White,587.9,17.9,53.3,9.8,11.9,102.5,27.2,^,^,^,141.5,27.1,12.6,10.7,3.8,27.4,9.3,18.6
HD_Rappahannock,2006-2010,Male,All,590,16.7,53.2,9.7,12.8,100.4,22.8,^,^,^,158,27.9,11.2,9.5,4.1,25.3,10.4,17.5
HD_Rappahannock,2006-2010,Female,Black,371.6,^,27.1,^,^,45.7,^,117.8,^,^,^,^,^,19.3,^,13.9,^,^
HD_Rappahannock,2006-2010,Female,White,431.4,6,36.4,2.9,10.5,63.7,16,118.3,6.6,12.6,^,11.4,8.2,25.7,^,16.1,5.3,12.1
HD_Rappahannock,2006-2010,Female,All,424.4,5.5,34.6,2.9,11.1,61.5,13.3,119,7.4,12.4,^,11.7,7.8,25.5,^,15.5,5.3,11.8
HD_Rappahannock,2006-2010,All,Black,453.7,6.2,37.2,^,14.5,65.5,^,64.2,^,^,95.8,21.9,6.2,11.4,^,12.3,10.6,9
HD_Rappahannock,2006-2010,All,White,496.4,11.4,43.7,6,11.2,80.3,20.7,62.8,3.4,6.7,65.6,18.5,10,18.1,2.3,20.7,6.9,14.7
HD_Rappahannock,2006-2010,All,All,493.1,10.6,42.7,6,11.9,78.1,17.3,63.8,3.9,6.7,72.2,19,9.1,17.5,2.7,19.5,7.3,14
HD_Rappahannock,2011-2015,Male,Black,496.3,11.6,41.6,^,20.8,74.4,^,^,^,^,183.1,35.7,^,^,^,18.3,15.6,^
HD_Rappahannock,2011-2015,Male,White,488.3,19.5,43,8.3,15.1,87.7,26,^,^,^,91.8,25.8,6.8,9.3,2.5,19,5.7,19.1
HD_Rappahannock,2011-2015,Male,All,499.8,18.2,43.2,9.1,15.9,85,21.4,^,^,^,113.8,27.4,5.8,7.8,2.5,19.6,7.7,17.2
HD_Rappahannock,2011-2015,Female,Black,399.9,^,48.7,^,^,48.3,^,141.8,^,^,^,13.6,^,16.7,^,12.5,10.8,^
HD_Rappahannock,2011-2015,Female,White,446.8,8.5,32.5,2.5,13.4,74.6,16.4,123.9,6.8,12.4,^,11.8,5.9,25.8,3.2,16.1,5.2,9
HD_Rappahannock,2011-2015,Female,All,440.5,7.7,35.8,2.7,12.1,69.2,12.8,128,6.5,11.4,^,12.5,5.5,24.4,2.8,15.8,6.1,8.5
HD_Rappahannock,2011-2015,All,Black,439.9,7.7,46,6.1,12.4,59.2,^,77.4,^,^,82.1,23.3,^,9.5,^,15,12.6,7.6
HD_Rappahannock,2011-2015,All,White,462.1,13.7,37.2,5.2,14.3,79.8,20.6,65.8,3.4,6.6,43.3,18.4,6.3,17.6,2.8,17.5,5.4,13.5
HD_Rappahannock,2011-2015,All,All,464,12.6,39,5.7,13.8,75.7,16.6,68.7,3.3,6.2,53,19.4,5.6,16.3,2.6,17.5,6.7,12.3
  Caroline,2006,Male,Black,847.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2006,Male,White,718.3,^,^,^,^,^,^,^,^,^,198.2,^,^,^,^,^,^,^
  Caroline,2006,Male,All,761.7,^,^,^,^,145.9,^,^,^,^,223.4,^,^,^,^,^,^,^
  Caroline,2006,Female,Black,411.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2006,Female,White,393.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2006,Female,All,405.2,^,^,^,^,^,^,131.9,^,^,^,^,^,^,^,^,^,^
  Caroline,2006,All,Black,611.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2006,All,White,539.2,^,^,^,^,108.8,^,^,^,^,94.6,^,^,^,^,^,^,^
  Caroline,2006,All,All,571.1,^,^,^,^,97.5,^,69.4,^,^,106.1,^,^,^,^,^,^,^
  Caroline,2007,Male,Black,442.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,Male,White,663.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,Male,All,580.7,^,^,^,^,150.2,^,^,^,^,164.2,^,^,^,^,^,^,^
  Caroline,2007,Female,Black,448.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,Female,White,467.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,Female,All,455,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,All,Black,450.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,All,White,561.8,^,^,^,^,109.4,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2007,All,All,514.2,^,^,^,^,102.3,^,^,^,^,76.2,^,^,^,^,^,^,^
  Caroline,2008,Male,Black,769.5,^,^,^,^,^,^,^,^,^,337.8,^,^,^,^,^,^,^
  Caroline,2008,Male,White,702.2,^,^,^,^,^,^,^,^,^,175.3,^,^,^,^,^,^,^
  Caroline,2008,Male,All,715.8,^,^,^,^,129.9,^,^,^,^,227.8,^,^,^,^,^,^,^
  Caroline,2008,Female,Black,434.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2008,Female,White,403.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2008,Female,All,411.2,^,^,^,^,^,^,114.9,^,^,^,^,^,^,^,^,^,^
  Caroline,2008,All,Black,566.6,^,^,^,^,^,^,^,^,^,154.1,^,^,^,^,^,^,^
  Caroline,2008,All,White,549.9,^,^,^,^,87.7,^,^,^,^,87.4,^,^,^,^,^,^,^
  Caroline,2008,All,All,551,^,^,^,^,93.6,^,60.1,^,^,109.3,^,^,^,^,^,^,^
  Caroline,2009,Male,Black,802.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,Male,White,686.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,Male,All,725.4,^,^,^,^,115.7,^,^,^,^,196.7,^,^,^,^,^,^,^
  Caroline,2009,Female,Black,396.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,Female,White,439.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,Female,All,431.3,^,^,^,^,^,^,103,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,All,Black,568,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,All,White,552.5,^,^,^,^,68.5,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2009,All,All,560.2,^,52.5,^,^,76.3,^,53.5,^,^,91.8,^,^,^,^,^,^,^
  Caroline,2010,Male,Black,413.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,Male,White,589.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,Male,All,530.5,^,^,^,^,^,^,^,^,^,121.6,^,^,^,^,^,^,^
  Caroline,2010,Female,Black,293.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,Female,White,364.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,Female,All,334.5,^,^,^,^,^,^,119.8,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,All,Black,350.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,All,White,469.9,^,^,^,^,73.2,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2010,All,All,425.5,^,^,^,^,61.7,^,63.1,^,^,58.3,^,^,^,^,^,^,^
  Caroline,2011,Male,Black,542.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,Male,White,602.1,^,^,^,^,167.9,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,Male,All,593.4,^,^,^,^,142,^,^,^,^,141.3,^,^,^,^,^,^,^
  Caroline,2011,Female,Black,418.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,Female,White,463.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,Female,All,470.3,^,^,^,^,99.1,^,139.1,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,All,Black,460.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,All,White,515.7,^,^,^,^,138.4,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2011,All,All,513.3,^,^,^,^,117,^,71.7,^,^,67.3,^,^,^,^,^,^,^
  Caroline,2012,Male,Black,528.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,Male,White,772.1,^,^,^,^,191.5,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,Male,All,676,^,^,^,^,140.7,^,^,^,^,113.2,^,^,^,^,^,^,^
  Caroline,2012,Female,Black,335.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,Female,White,496.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,Female,All,442.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,All,Black,427.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,All,White,607.8,^,87.5,^,^,127.5,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2012,All,All,539.7,^,71.8,^,^,97.7,^,^,^,^,53.3,^,^,^,^,^,^,^
  Caroline,2013,Male,Black,700.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,Male,White,506.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,Male,All,583.2,^,^,^,^,^,^,^,^,^,160,^,^,^,^,^,^,^
  Caroline,2013,Female,Black,364.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,Female,White,531.5,^,^,^,^,^,^,136.2,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,Female,All,477.8,^,^,^,^,^,^,120.1,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,All,Black,516.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,All,White,519.1,^,^,^,^,^,^,72.2,^,^,^,^,^,^,^,^,^,^
  Caroline,2013,All,All,522.2,^,55,^,^,72.2,^,64.5,^,^,74.1,^,^,^,^,^,^,^
  Caroline,2014,Male,Black,440.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,Male,White,508.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,Male,All,489.3,^,^,^,^,^,^,^,^,^,116.2,^,^,^,^,^,^,^
  Caroline,2014,Female,Black,386,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,Female,White,462.7,^,^,^,^,^,^,156.4,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,Female,All,445.3,^,^,^,^,^,^,137.5,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,All,Black,395,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,All,White,485.3,^,^,^,^,^,^,81.2,^,^,^,^,^,^,^,^,^,^
  Caroline,2014,All,All,460.9,^,^,^,^,56.3,^,72,^,^,54.3,^,^,^,^,^,^,^
  Caroline,2015,Male,Black,369.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,Male,White,431.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,Male,All,421.7,^,^,^,^,^,^,^,^,^,107.8,^,^,^,^,^,^,^
  Caroline,2015,Female,Black,384.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,Female,White,419,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,Female,All,415.8,^,^,^,^,^,^,132,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,All,Black,369.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,All,White,428.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Caroline,2015,All,All,420,^,^,^,^,57.6,^,71,^,^,49.6,^,^,^,^,^,^,^
  Caroline,2006-2015,Male,Black,579.5,^,35,^,^,100.6,^,^,^,^,201.1,38.7,^,^,^,^,^,^
  Caroline,2006-2015,Male,White,610.2,25.9,51.7,^,^,120.9,26.1,^,^,^,127.3,27.7,^,^,^,23.3,^,27.9
  Caroline,2006-2015,Male,All,601.5,23.4,47.1,12.1,16.2,111.6,17.6,^,^,^,154.7,31.5,^,^,^,19.1,15.8,22.8
  Caroline,2006-2015,Female,Black,386.2,^,42.2,^,^,48.2,^,136.4,^,^,^,^,^,^,^,^,^,^
  Caroline,2006-2015,Female,White,445.7,^,40.5,^,17.2,61.3,^,110.8,^,14,^,^,^,23.6,^,18.4,^,^
  Caroline,2006-2015,Female,All,428.6,^,41,^,13.5,58.6,10.2,117.9,9.4,12.3,^,12.3,^,21.1,^,16.5,^,12.2
  Caroline,2006-2015,All,Black,468.5,^,39.2,^,16.9,71.4,^,72.8,^,^,91.5,25.8,^,^,^,^,16.3,^
  Caroline,2006-2015,All,White,520.4,18.3,45.9,7.3,14.2,87.5,19.6,57.6,^,7.5,60.9,19.2,^,14.1,^,20.6,8.1,18.6
  Caroline,2006-2015,All,All,504.6,14.9,43.9,7.4,14.9,81.9,13.3,62,4.7,6.6,72.6,21.2,5.4,12.2,^,17.5,10.7,16.3
  Caroline,2006-2010,Male,Black,649.2,^,^,^,^,123.1,^,^,^,^,257.9,^,^,^,^,^,^,^
  Caroline,2006-2010,Male,White,667.4,^,41.3,^,^,128.9,36.3,^,^,^,149.7,31.9,^,^,^,^,^,^
  Caroline,2006-2010,Male,All,658.8,24.6,41.2,^,^,124.5,23.8,^,^,^,186.1,34.7,^,^,^,26.7,24.2,28.6
  Caroline,2006-2010,Female,Black,394.9,^,^,^,^,^,^,148.2,^,^,^,^,^,^,^,^,^,^
  Caroline,2006-2010,Female,White,414.5,^,41.8,^,^,56.4,^,101,^,^,^,^,^,^,^,^,^,^
  Caroline,2006-2010,Female,All,405.5,^,39.4,^,^,53.4,^,113.5,^,^,^,^,^,24.2,^,^,^,^
  Caroline,2006-2010,All,Black,506,^,36.9,^,^,81.9,^,78,^,^,117.3,^,^,^,^,^,^,^
  Caroline,2006-2010,All,White,534.2,22.6,42.9,^,^,88.5,23.2,52.1,^,^,72.6,19,^,16.7,^,23.4,^,22.4
  Caroline,2006-2010,All,All,522.1,16.9,41,^,10.9,85.5,15.1,59.3,^,^,88,19.9,^,14.9,^,19.9,15.5,20.6
  Caroline,2011-2015,Male,Black,512.5,^,^,^,^,79.8,^,^,^,^,149.7,^,^,^,^,^,^,^
  Caroline,2011-2015,Male,White,561.8,^,61.6,^,^,114.5,^,^,^,^,107.7,^,^,^,^,^,^,^
  Caroline,2011-2015,Male,All,550.5,22.6,52.7,^,22.3,100.8,^,^,^,^,127.2,27.8,^,^,^,^,^,^
  Caroline,2011-2015,Female,Black,376.8,^,51.4,^,^,48.8,^,123.8,^,^,^,^,^,^,^,^,^,^
  Caroline,2011-2015,Female,White,473.8,^,39,^,^,66.9,^,119.1,^,^,^,^,^,^,^,^,^,^
  Caroline,2011-2015,Female,All,449.1,^,42.4,^,^,63.6,^,121.1,^,^,^,^,^,^,^,17.8,^,^
  Caroline,2011-2015,All,Black,432.7,^,41.4,^,^,62.3,^,66.6,^,^,68.8,^,^,^,^,^,^,^
  Caroline,2011-2015,All,White,510.5,14.7,49,^,16.8,87.6,16.9,62.1,^,^,51.1,19.5,^,^,^,18.4,^,15
  Caroline,2011-2015,All,All,489.8,13.2,46.8,^,18.5,79.3,12,64,^,^,59.4,22.2,^,^,^,15.3,^,12.5
  Fredericksburg,2006,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006,Male,White,851.6,^,^,^,^,^,^,^,^,^,295.9,^,^,^,^,^,^,^
  Fredericksburg,2006,Male,All,802.1,^,^,^,^,^,^,^,^,^,287.8,^,^,^,^,^,^,^
  Fredericksburg,2006,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006,Female,White,494.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006,Female,All,511.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006,All,Black,528.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2006,All,White,639.5,^,^,^,^,^,^,^,^,^,123.1,^,^,^,^,^,^,^
  Fredericksburg,2006,All,All,624,^,^,^,^,^,^,^,^,^,115.8,^,^,^,^,^,^,^
  Fredericksburg,2007,Male,Black,911.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,Male,White,576.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,Male,All,656.2,^,^,^,^,^,^,^,^,^,263.2,^,^,^,^,^,^,^
  Fredericksburg,2007,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,Female,White,475.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,Female,All,490,^,^,^,^,^,^,166.5,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,All,Black,697.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,All,White,508.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2007,All,All,553.1,^,^,^,^,^,^,90.8,^,^,111.2,^,^,^,^,^,^,^
  Fredericksburg,2008,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,Male,White,563.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,Male,All,621,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,Female,White,536.6,^,^,^,^,^,^,208.4,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,Female,All,517.1,^,^,^,^,^,^,205.4,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,All,Black,630.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,All,White,532.5,^,^,^,^,^,^,112.1,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2008,All,All,538.4,^,^,^,^,^,^,110.9,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,Male,White,753.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,Male,All,792.6,^,^,^,^,212.1,^,^,^,^,203.6,^,^,^,^,^,^,^
  Fredericksburg,2009,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,Female,White,454.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,Female,All,434,^,^,^,^,^,^,160.9,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,All,Black,557.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,All,White,554,^,^,^,^,101.6,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2009,All,All,561.6,^,^,^,^,121.3,^,90,^,^,89.2,^,^,^,^,^,^,^
  Fredericksburg,2010,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,Male,White,652.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,Male,All,693.6,^,^,^,^,^,^,^,^,^,234.9,^,^,^,^,^,^,^
  Fredericksburg,2010,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,Female,White,397.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,Female,All,384.1,^,^,^,^,^,^,150.1,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,All,Black,434.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,All,White,492.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2010,All,All,503.3,^,^,^,^,^,^,82.1,^,^,98.8,^,^,^,^,^,^,^
  Fredericksburg,2011,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,Male,White,532.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Fredericksburg,2011,Male,All,558.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
